27-05-2009,0
28-05-2009,0
29-05-2009,0
30-05-2009,0
31-05-2009,0
01-06-2009,0
02-06-2009,0
03-06-2009,0
04-06-2009,0
05-06-2009,0
06-06-2009,0
07-06-2009,0
08-06-2009,0
09-06-2009,0
10-06-2009,0
11-06-2009,0
12-06-2009,0
13-06-2009,0
14-06-2009,0
15-06-2009,0
16-06-2009,0
17-06-2009,0
18-06-2009,0
19-06-2009,0
20-06-2009,0
21-06-2009,0
22-06-2009,0
23-06-2009,0
24-06-2009,0
25-06-2009,0
26-06-2009,0
27-06-2009,0
28-06-2009,0
29-06-2009,0
30-06-2009,0
01-07-2009,0
02-07-2009,0
03-07-2009,0
04-07-2009,0
05-07-2009,0
06-07-2009,0
07-07-2009,0
08-07-2009,0
09-07-2009,0
10-07-2009,0
11-07-2009,0
12-07-2009,0
13-07-2009,0
14-07-2009,0
15-07-2009,0
16-07-2009,0
17-07-2009,0
18-07-2009,0
19-07-2009,0
20-07-2009,0
21-07-2009,0
22-07-2009,0
23-07-2009,0
24-07-2009,0
25-07-2009,0
26-07-2009,0
27-07-2009,0
28-07-2009,0
29-07-2009,0
30-07-2009,0
31-07-2009,0
01-08-2009,0
02-08-2009,0
03-08-2009,0
04-08-2009,0
05-08-2009,0
06-08-2009,0
07-08-2009,0
08-08-2009,0
09-08-2009,0
10-08-2009,0
11-08-2009,0
12-08-2009,0
13-08-2009,0
14-08-2009,0
15-08-2009,0
16-08-2009,0
17-08-2009,0
18-08-2009,0
19-08-2009,0
20-08-2009,0
21-08-2009,0
22-08-2009,0
23-08-2009,0
24-08-2009,0
25-08-2009,0
26-08-2009,0
27-08-2009,0
28-08-2009,0
29-08-2009,0
30-08-2009,0
31-08-2009,0
01-09-2009,0
02-09-2009,0
03-09-2009,0
04-09-2009,0
05-09-2009,0
06-09-2009,0
07-09-2009,0
08-09-2009,0
09-09-2009,0
10-09-2009,0
11-09-2009,0
12-09-2009,0
13-09-2009,0
14-09-2009,0
15-09-2009,0
16-09-2009,0
17-09-2009,0
18-09-2009,0
19-09-2009,0
20-09-2009,0
21-09-2009,0
22-09-2009,0
23-09-2009,0
24-09-2009,0
25-09-2009,0
26-09-2009,0
27-09-2009,0
28-09-2009,0
29-09-2009,0
30-09-2009,0
01-10-2009,0
02-10-2009,0
03-10-2009,0
04-10-2009,0
05-10-2009,0
06-10-2009,0
07-10-2009,0
08-10-2009,0
09-10-2009,0
10-10-2009,0
11-10-2009,0
12-10-2009,0
13-10-2009,0
14-10-2009,0
15-10-2009,0
16-10-2009,0
17-10-2009,0
18-10-2009,0
19-10-2009,0
20-10-2009,0
21-10-2009,0
22-10-2009,0
23-10-2009,0
24-10-2009,0
25-10-2009,0
26-10-2009,0
27-10-2009,0
28-10-2009,0
29-10-2009,0
30-10-2009,0
31-10-2009,0
01-11-2009,0
02-11-2009,0
03-11-2009,0
04-11-2009,0
05-11-2009,0
06-11-2009,0
07-11-2009,0
08-11-2009,0
09-11-2009,0
10-11-2009,0
11-11-2009,0
12-11-2009,0
13-11-2009,0
14-11-2009,0
15-11-2009,0
16-11-2009,0
17-11-2009,0
18-11-2009,0
19-11-2009,0
20-11-2009,0
21-11-2009,0
22-11-2009,0
23-11-2009,0
24-11-2009,0
25-11-2009,0
26-11-2009,0
27-11-2009,0
28-11-2009,0
29-11-2009,0
30-11-2009,0
01-12-2009,0
02-12-2009,0
03-12-2009,0
04-12-2009,0
05-12-2009,0
06-12-2009,0
07-12-2009,0
08-12-2009,0
09-12-2009,0
10-12-2009,0
11-12-2009,0
12-12-2009,0
13-12-2009,0
14-12-2009,0
15-12-2009,0
16-12-2009,0
17-12-2009,0
18-12-2009,0
19-12-2009,0
20-12-2009,0
21-12-2009,0
22-12-2009,0
23-12-2009,0
24-12-2009,0
25-12-2009,0
26-12-2009,0
27-12-2009,0
28-12-2009,0
29-12-2009,0
30-12-2009,0
31-12-2009,0
01-01-2010,0
02-01-2010,0
03-01-2010,0
04-01-2010,0
05-01-2010,0
06-01-2010,0
07-01-2010,0
08-01-2010,0
09-01-2010,0
10-01-2010,0
11-01-2010,0
12-01-2010,0
13-01-2010,0
14-01-2010,0
15-01-2010,0
16-01-2010,0
17-01-2010,0
18-01-2010,0
19-01-2010,0
20-01-2010,0
21-01-2010,0
22-01-2010,0
23-01-2010,0
24-01-2010,0
25-01-2010,0
26-01-2010,0
27-01-2010,0
28-01-2010,0
29-01-2010,0
30-01-2010,0
31-01-2010,0
01-02-2010,0
02-02-2010,0
03-02-2010,0
04-02-2010,0
05-02-2010,0
06-02-2010,0
07-02-2010,0
08-02-2010,0
09-02-2010,0
10-02-2010,0
11-02-2010,0
12-02-2010,0
13-02-2010,0
14-02-2010,0
15-02-2010,0
16-02-2010,0
17-02-2010,0
18-02-2010,0
19-02-2010,0
20-02-2010,0
21-02-2010,0
22-02-2010,0
23-02-2010,0
24-02-2010,0
25-02-2010,0
26-02-2010,0
27-02-2010,0
28-02-2010,0
01-03-2010,0
02-03-2010,0
03-03-2010,0
04-03-2010,0
05-03-2010,0
06-03-2010,0
07-03-2010,0
08-03-2010,0
09-03-2010,0
10-03-2010,0
11-03-2010,0
12-03-2010,0
13-03-2010,0
14-03-2010,0
15-03-2010,0
16-03-2010,0
17-03-2010,0
18-03-2010,0
19-03-2010,0
20-03-2010,0
21-03-2010,0
22-03-2010,0
23-03-2010,0
24-03-2010,0
25-03-2010,0
26-03-2010,0
27-03-2010,0
28-03-2010,0
29-03-2010,0
30-03-2010,0
31-03-2010,0
01-04-2010,0
02-04-2010,0
03-04-2010,0
04-04-2010,0
05-04-2010,0
06-04-2010,0
07-04-2010,0
08-04-2010,0
09-04-2010,0
10-04-2010,0
11-04-2010,0
12-04-2010,0
13-04-2010,0
14-04-2010,0
15-04-2010,0
16-04-2010,0
17-04-2010,0
18-04-2010,0
19-04-2010,0
20-04-2010,0
21-04-2010,0
22-04-2010,0
23-04-2010,0
24-04-2010,0
25-04-2010,0
26-04-2010,0
27-04-2010,0
28-04-2010,0
29-04-2010,0
30-04-2010,0
01-05-2010,0
02-05-2010,0
03-05-2010,0
04-05-2010,0
05-05-2010,0
06-05-2010,0
07-05-2010,0
08-05-2010,0
09-05-2010,0
10-05-2010,0
11-05-2010,0
12-05-2010,0
13-05-2010,0
14-05-2010,0
15-05-2010,0
16-05-2010,0
17-05-2010,0
18-05-2010,0
19-05-2010,0
20-05-2010,0
21-05-2010,0
22-05-2010,0
23-05-2010,0
24-05-2010,0
25-05-2010,0
26-05-2010,0
27-05-2010,0
28-05-2010,0
29-05-2010,0
30-05-2010,0
31-05-2010,0
01-06-2010,0
02-06-2010,0
03-06-2010,0
04-06-2010,0
05-06-2010,0
06-06-2010,0
07-06-2010,0
08-06-2010,0
09-06-2010,0
10-06-2010,0
11-06-2010,0
12-06-2010,0
13-06-2010,0
14-06-2010,0
15-06-2010,0
16-06-2010,0
17-06-2010,0
18-06-2010,0
19-06-2010,0
20-06-2010,0
21-06-2010,0
22-06-2010,0
23-06-2010,0
24-06-2010,0
25-06-2010,0
26-06-2010,0
27-06-2010,0
28-06-2010,0
29-06-2010,0
30-06-2010,0
01-07-2010,0
02-07-2010,0
03-07-2010,0
04-07-2010,0
05-07-2010,0
06-07-2010,0
07-07-2010,0
08-07-2010,0
09-07-2010,0
10-07-2010,0
11-07-2010,0
12-07-2010,0
13-07-2010,0
14-07-2010,0
15-07-2010,0
16-07-2010,0
17-07-2010,0
18-07-2010,0
19-07-2010,0
20-07-2010,0
21-07-2010,0
22-07-2010,0
23-07-2010,0
24-07-2010,0
25-07-2010,0
26-07-2010,0
27-07-2010,0
28-07-2010,0
29-07-2010,0
30-07-2010,0
31-07-2010,0
01-08-2010,0
02-08-2010,0
03-08-2010,0
04-08-2010,0
05-08-2010,0
06-08-2010,0
07-08-2010,0
08-08-2010,0
09-08-2010,0
10-08-2010,0
11-08-2010,0
12-08-2010,0
13-08-2010,0
14-08-2010,0
15-08-2010,0
16-08-2010,0
17-08-2010,0.077
18-08-2010,0.074
19-08-2010,0.069
20-08-2010,0.067
21-08-2010,0.067
22-08-2010,0.066
23-08-2010,0.066
24-08-2010,0.067
25-08-2010,0.067
26-08-2010,0.066
27-08-2010,0.065
28-08-2010,0.065
29-08-2010,0.065
30-08-2010,0.069
31-08-2010,0.065
01-09-2010,0.065
02-09-2010,0.063
03-09-2010,0.063
04-09-2010,0.061
05-09-2010,0.063
06-09-2010,0.064
07-09-2010,0.062
08-09-2010,0.062
09-09-2010,0.062
10-09-2010,0.062
11-09-2010,0.062
12-09-2010,0.065
13-09-2010,0.062
14-09-2010,0.064
15-09-2010,0.175
16-09-2010,0.062
17-09-2010,0.061
18-09-2010,0.061
19-09-2010,0.063
20-09-2010,0.063
21-09-2010,0.063
22-09-2010,0.063
23-09-2010,0.063
24-09-2010,0.063
25-09-2010,0.062
26-09-2010,0.062
27-09-2010,0.062
28-09-2010,0.063
29-09-2010,0.062
30-09-2010,0.062
01-10-2010,0.062
02-10-2010,0.062
03-10-2010,0.061
04-10-2010,0.062
05-10-2010,0.063
06-10-2010,0.063
07-10-2010,0.064
08-10-2010,0.088
09-10-2010,0.12
10-10-2010,0.12
11-10-2010,0.13
12-10-2010,0.099
13-10-2010,0.095
14-10-2010,0.105
15-10-2010,0.119
16-10-2010,0.109
17-10-2010,0.105
18-10-2010,0.103
19-10-2010,0.102
20-10-2010,0.103
21-10-2010,0.109
22-10-2010,0.107
23-10-2010,0.109
24-10-2010,0.19
25-10-2010,0.15
26-10-2010,0.19
27-10-2010,0.19
28-10-2010,0.19
29-10-2010,0.191
30-10-2010,0.192
31-10-2010,0.199
01-11-2010,0.198
02-11-2010,0.196
03-11-2010,0.275
04-11-2010,0.236
05-11-2010,0.24
06-11-2010,0.29
07-11-2010,0.5
08-11-2010,0.37
09-11-2010,0.337
10-11-2010,0.267
11-11-2010,0.24
12-11-2010,0.251
13-11-2010,0.3
14-11-2010,0.299
15-11-2010,0.283
16-11-2010,0.283
17-11-2010,0.28
18-11-2010,0.29
19-11-2010,0.283
20-11-2010,0.289
21-11-2010,0.29
22-11-2010,0.282
23-11-2010,0.288
24-11-2010,0.283
25-11-2010,0.283
26-11-2010,0.289
27-11-2010,0.284
28-11-2010,0.285
29-11-2010,0.279
30-11-2010,0.275
01-12-2010,0.225
02-12-2010,0.25
03-12-2010,0.255
04-12-2010,0.259
05-12-2010,0.235
06-12-2010,0.225
07-12-2010,0.226
08-12-2010,0.248
09-12-2010,0.239
10-12-2010,0.204
11-12-2010,0.228
12-12-2010,0.228
13-12-2010,0.227
14-12-2010,0.23
15-12-2010,0.247
16-12-2010,0.246
17-12-2010,0.255
18-12-2010,0.249
19-12-2010,0.25
20-12-2010,0.275
21-12-2010,0.269
22-12-2010,0.267
23-12-2010,0.25
24-12-2010,0.25
25-12-2010,0.25
26-12-2010,0.27
27-12-2010,0.265
28-12-2010,0.28
29-12-2010,0.301
30-12-2010,0.3
31-12-2010,0.3
01-01-2011,0.3
02-01-2011,0.3
03-01-2011,0.3
04-01-2011,0.3
05-01-2011,0.299
06-01-2011,0.299
07-01-2011,0.322
08-01-2011,0.323
09-01-2011,0.323
10-01-2011,0.329
11-01-2011,0.329
12-01-2011,0.35
13-01-2011,0.405
14-01-2011,0.45
15-01-2011,0.4
16-01-2011,0.4
17-01-2011,0.4
18-01-2011,0.387
19-01-2011,0.34
20-01-2011,0.368
21-01-2011,0.44
22-01-2011,0.43
23-01-2011,0.444
24-01-2011,0.443
25-01-2011,0.425
26-01-2011,0.425
27-01-2011,0.417
28-01-2011,0.45
29-01-2011,0.446
30-01-2011,0.48
31-01-2011,0.5
01-02-2011,0.95
02-02-2011,0.84
03-02-2011,0.75
04-02-2011,0.88
05-02-2011,0.917
06-02-2011,0.92
07-02-2011,0.906
08-02-2011,0.9
09-02-2011,0.935
10-02-2011,1.1
11-02-2011,1.007
12-02-2011,1.09
13-02-2011,1.08
14-02-2011,1.08
15-02-2011,1.085
16-02-2011,1.05
17-02-2011,1.05
18-02-2011,1.05
19-02-2011,1.02
20-02-2011,0.955
21-02-2011,0.88
22-02-2011,0.869
23-02-2011,0.95
24-02-2011,0.95
25-02-2011,1
26-02-2011,0.989
27-02-2011,0.96
28-02-2011,0.949
01-03-2011,0.97
02-03-2011,0.95
03-03-2011,0.94
04-03-2011,0.939
05-03-2011,0.919
06-03-2011,0.91
07-03-2011,0.909
08-03-2011,0.907
09-03-2011,0.884
10-03-2011,0.87
11-03-2011,0.933
12-03-2011,0.92
13-03-2011,0.92
14-03-2011,0.9
15-03-2011,0.9
16-03-2011,0.89
17-03-2011,0.88
18-03-2011,0.851
19-03-2011,0.824
20-03-2011,0.79
21-03-2011,0.788
22-03-2011,0.8
23-03-2011,0.85
24-03-2011,0.9
25-03-2011,0.89
26-03-2011,0.905
27-03-2011,0.896
28-03-2011,0.858
29-03-2011,0.8
30-03-2011,0.795
31-03-2011,0.801
01-04-2011,0.8
02-04-2011,0.797
03-04-2011,0.8
04-04-2011,0.79
05-04-2011,0.71
06-04-2011,0.748
07-04-2011,0.768
08-04-2011,0.799
09-04-2011,0.768
10-04-2011,0.759
11-04-2011,0.781
12-04-2011,0.897
13-04-2011,1
14-04-2011,0.94
15-04-2011,1.09
16-04-2011,1.095
17-04-2011,1.085
18-04-2011,1.2
19-04-2011,1.19
20-04-2011,1.198
21-04-2011,1.198
22-04-2011,1.332
23-04-2011,1.549
24-04-2011,1.95
25-04-2011,1.701
26-04-2011,1.73
27-04-2011,1.95
28-04-2011,2.65
29-04-2011,2.7
30-04-2011,4.15
01-05-2011,4.09
02-05-2011,3.495
03-05-2011,3.49
04-05-2011,3.58
05-05-2011,3.5
06-05-2011,3.6
07-05-2011,3.7
08-05-2011,3.9
09-05-2011,3.937
10-05-2011,5.2
11-05-2011,6.065
12-05-2011,5.95
13-05-2011,8.45
14-05-2011,8.9
15-05-2011,8.55
16-05-2011,8.5
17-05-2011,8.389
18-05-2011,7.874
19-05-2011,7.34
20-05-2011,7.1
21-05-2011,6.604
22-05-2011,6.61
23-05-2011,7.45
24-05-2011,7.2
25-05-2011,7.51
26-05-2011,9.33
27-05-2011,8.92
28-05-2011,8.735
29-05-2011,8.499
30-05-2011,9
31-05-2011,9.5
01-06-2011,9.391
02-06-2011,10.57
03-06-2011,14.3
04-06-2011,17.41
05-06-2011,18.998
06-06-2011,19.23
07-06-2011,19.06
08-06-2011,31.91
09-06-2011,31.5
10-06-2011,35
11-06-2011,30
12-06-2011,24.99
13-06-2011,24.5
14-06-2011,20.99
15-06-2011,20
16-06-2011,19.96
17-06-2011,19.39
18-06-2011,17.2
19-06-2011,18.877
20-06-2011,17.35
21-06-2011,15.5
22-06-2011,15.05
23-06-2011,16
24-06-2011,16.75
25-06-2011,17.6
26-06-2011,17.51
27-06-2011,18
28-06-2011,17.52
29-06-2011,17.3
30-06-2011,17.5
01-07-2011,17
02-07-2011,16.49
03-07-2011,15.7
04-07-2011,15.85
05-07-2011,15
06-07-2011,16.5
07-07-2011,16.25
08-07-2011,15.643
09-07-2011,15
10-07-2011,15.68
11-07-2011,15.2
12-07-2011,14.64
13-07-2011,14.15
14-07-2011,14.1
15-07-2011,14.3
16-07-2011,14.1
17-07-2011,13.96
18-07-2011,13.69
19-07-2011,14.7
20-07-2011,14.04
21-07-2011,13.939
22-07-2011,13.939
23-07-2011,13.92
24-07-2011,13.98
25-07-2011,14.74
26-07-2011,14.4
27-07-2011,14.13
28-07-2011,14
29-07-2011,13.8
30-07-2011,13.8
31-07-2011,14.9
01-08-2011,13.55
02-08-2011,13.45
03-08-2011,13.1
04-08-2011,11.488
05-08-2011,11.55
06-08-2011,11
07-08-2011,9.8
08-08-2011,8.89
09-08-2011,12.1
10-08-2011,10.7
11-08-2011,10.496
12-08-2011,9.895
13-08-2011,10.05
14-08-2011,11.24
15-08-2011,11.89
16-08-2011,11.38
17-08-2011,11.3
18-08-2011,11.67
19-08-2011,11.81
20-08-2011,11.798
21-08-2011,11.59
22-08-2011,11.501
23-08-2011,11.49
24-08-2011,11.4
25-08-2011,10.966
26-08-2011,10.3
27-08-2011,9.11
28-08-2011,9.48
29-08-2011,9.481
30-08-2011,9.15
31-08-2011,9
01-09-2011,8.449
02-09-2011,8.499
03-09-2011,8.714
04-09-2011,8.594
05-09-2011,8.467
06-09-2011,7.657
07-09-2011,7.599
08-09-2011,7.315
09-09-2011,6.94
10-09-2011,6.209
11-09-2011,7.4
12-09-2011,7.081
13-09-2011,6.25
14-09-2011,5.99
15-09-2011,5.69
16-09-2011,5.23
17-09-2011,5.022
18-09-2011,5
19-09-2011,5.6
20-09-2011,6.795
21-09-2011,6.287
22-09-2011,5.83
23-09-2011,5.707
24-09-2011,5.66
25-09-2011,5.5
26-09-2011,5.46
27-09-2011,5.13
28-09-2011,4.989
29-09-2011,4.809
30-09-2011,5.35
01-10-2011,5.3
02-10-2011,5.16
03-10-2011,5.075
04-10-2011,5.03
05-10-2011,5.025
06-10-2011,4.93
07-10-2011,4.85
08-10-2011,4.594
09-10-2011,4.389
10-10-2011,4.259
11-10-2011,4.14
12-10-2011,4.206
13-10-2011,4.45
14-10-2011,4.115
15-10-2011,4.05
16-10-2011,3.901
17-10-2011,3.76
18-10-2011,2.9
19-10-2011,2.65
20-10-2011,2.42
21-10-2011,2.72
22-10-2011,3.3
23-10-2011,3.36
24-10-2011,3.2
25-10-2011,3.04
26-10-2011,2.876
27-10-2011,3.05
28-10-2011,3.255
29-10-2011,3.827
30-10-2011,3.65
31-10-2011,3.388
01-11-2011,3.35
02-11-2011,3.44
03-11-2011,3.299
04-11-2011,3.219
05-11-2011,3.21
06-11-2011,3.05
07-11-2011,3.029
08-11-2011,3.21
09-11-2011,3.114
10-11-2011,3
11-11-2011,3
12-11-2011,3.11
13-11-2011,3.099
14-11-2011,3.03
15-11-2011,2.69
16-11-2011,2.6
17-11-2011,2.6
18-11-2011,2.39
19-11-2011,2.3
20-11-2011,2.499
21-11-2011,2.29
22-11-2011,2.35
23-11-2011,2.38
24-11-2011,2.46
25-11-2011,2.56
26-11-2011,2.531
27-11-2011,2.497
28-11-2011,2.539
29-11-2011,2.981
30-11-2011,2.959
01-12-2011,3.14
02-12-2011,3.138
03-12-2011,3.13
04-12-2011,2.99
05-12-2011,2.93
06-12-2011,3.05
07-12-2011,3.082
08-12-2011,3.1
09-12-2011,3.039
10-12-2011,3.04
11-12-2011,3.38
12-12-2011,3.342
13-12-2011,3.3
14-12-2011,3.277
15-12-2011,3.193
16-12-2011,3.23
17-12-2011,3.23
18-12-2011,3.25
19-12-2011,3.7
20-12-2011,4.5
21-12-2011,4.11
22-12-2011,3.992
23-12-2011,3.95
24-12-2011,3.95
25-12-2011,4.39
26-12-2011,4.313
27-12-2011,4.06
28-12-2011,4.189
29-12-2011,4.33
30-12-2011,4.3
31-12-2011,4.995
01-01-2012,5.2
02-01-2012,5.5
03-01-2012,5.29
04-01-2012,5.606
05-01-2012,6.399
06-01-2012,7.22
07-01-2012,7.016
08-01-2012,7.2
09-01-2012,7.2
10-01-2012,6.89
11-01-2012,7.138
12-01-2012,6.997
13-01-2012,6.858
14-01-2012,6.75
15-01-2012,6.99
16-01-2012,7.189
17-01-2012,6.98
18-01-2012,6.95
19-01-2012,6.3
20-01-2012,6.58
21-01-2012,6.55
22-01-2012,6.39
23-01-2012,6.455
24-01-2012,6.515
25-01-2012,6.45
26-01-2012,6.2
27-01-2012,5.689
28-01-2012,5.748
29-01-2012,5.76
30-01-2012,5.6
31-01-2012,5.65
01-02-2012,5.638
02-02-2012,6.2
03-02-2012,6.148
04-02-2012,6
05-02-2012,5.963
06-02-2012,5.79
07-02-2012,5.71
08-02-2012,5.849
09-02-2012,5.8
10-02-2012,5.925
11-02-2012,6
12-02-2012,5.85
13-02-2012,5.72
14-02-2012,5.6
15-02-2012,4.88
16-02-2012,4.734
17-02-2012,4.77
18-02-2012,4.497
19-02-2012,4.333
20-02-2012,4.52
21-02-2012,4.435
22-02-2012,4.54
23-02-2012,4.925
24-02-2012,5.198
25-02-2012,5.07
26-02-2012,5.001
27-02-2012,5.1
28-02-2012,5
29-02-2012,4.9
01-03-2012,4.984
02-03-2012,4.989
03-03-2012,4.78
04-03-2012,4.9
05-03-2012,5.04
06-03-2012,5.05
07-03-2012,5.07
08-03-2012,5
09-03-2012,4.95
10-03-2012,4.94
11-03-2012,4.99
12-03-2012,4.959
13-03-2012,5.41
14-03-2012,5.444
15-03-2012,5.45
16-03-2012,5.4
17-03-2012,5.4
18-03-2012,5.38
19-03-2012,5.31
20-03-2012,4.98
21-03-2012,4.87
22-03-2012,4.88
23-03-2012,4.83
24-03-2012,4.749
25-03-2012,4.683
26-03-2012,4.738
27-03-2012,4.74
28-03-2012,4.846
29-03-2012,4.861
30-03-2012,4.83
31-03-2012,4.95
01-04-2012,4.929
02-04-2012,5.08
03-04-2012,5.01
04-04-2012,4.97
05-04-2012,4.945
06-04-2012,4.96
07-04-2012,4.98
08-04-2012,4.8
09-04-2012,4.8
10-04-2012,4.9
11-04-2012,4.894
12-04-2012,4.98
13-04-2012,4.945
14-04-2012,5.03
15-04-2012,4.984
16-04-2012,4.98
17-04-2012,5.022
18-04-2012,5.178
19-04-2012,5.19
20-04-2012,5.17
21-04-2012,5.48
22-04-2012,5.329
23-04-2012,5.218
24-04-2012,5.2
25-04-2012,5.16
26-04-2012,5.18
27-04-2012,5.137
28-04-2012,5.118
29-04-2012,5.018
30-04-2012,5
01-05-2012,5
02-05-2012,5.179
03-05-2012,5.184
04-05-2012,5.15
05-05-2012,5.15
06-05-2012,5.099
07-05-2012,5.095
08-05-2012,5.1
09-05-2012,5.096
10-05-2012,5.125
11-05-2012,5.032
12-05-2012,5
13-05-2012,4.999
14-05-2012,5.036
15-05-2012,5.09
16-05-2012,5.09
17-05-2012,5.135
18-05-2012,5.13
19-05-2012,5.143
20-05-2012,5.15
21-05-2012,5.148
22-05-2012,5.12
23-05-2012,5.16
24-05-2012,5.232
25-05-2012,5.15
26-05-2012,5.149
27-05-2012,5.148
28-05-2012,5.16
29-05-2012,5.159
30-05-2012,5.173
31-05-2012,5.19
01-06-2012,5.27
02-06-2012,5.279
03-06-2012,5.265
04-06-2012,5.279
05-06-2012,5.5
06-06-2012,5.47
07-06-2012,5.529
08-06-2012,5.66
09-06-2012,5.7
10-06-2012,5.62
11-06-2012,5.545
12-06-2012,5.7
13-06-2012,5.96
14-06-2012,5.95
15-06-2012,6.165
16-06-2012,6.599
17-06-2012,6.53
18-06-2012,6.467
19-06-2012,6.533
20-06-2012,6.65
21-06-2012,6.8
22-06-2012,6.8
23-06-2012,6.651
24-06-2012,6.592
25-06-2012,6.45
26-06-2012,6.451
27-06-2012,6.556
28-06-2012,6.669
29-06-2012,6.662
30-06-2012,6.693
01-07-2012,6.694
02-07-2012,6.75
03-07-2012,6.765
04-07-2012,6.55
05-07-2012,6.77
06-07-2012,6.734
07-07-2012,6.75
08-07-2012,6.87
09-07-2012,6.896
10-07-2012,7.239
11-07-2012,7.257
12-07-2012,7.32
13-07-2012,7.9
14-07-2012,7.689
15-07-2012,7.649
16-07-2012,8.29
17-07-2012,9.49
18-07-2012,9.399
19-07-2012,9.275
20-07-2012,9.234
21-07-2012,9.7
22-07-2012,9
23-07-2012,9.2
24-07-2012,8.96
25-07-2012,8.77
26-07-2012,8.9
27-07-2012,8.95
28-07-2012,8.93
29-07-2012,8.889
30-07-2012,9.15
31-07-2012,9.44
01-08-2012,9.54
02-08-2012,9.8
03-08-2012,11.119
04-08-2012,11.3
05-08-2012,11.187
06-08-2012,11.291
07-08-2012,11.04
08-08-2012,11.15
09-08-2012,12
10-08-2012,11.6
11-08-2012,11.598
12-08-2012,11.765
13-08-2012,11.87
14-08-2012,12.179
15-08-2012,12.67
16-08-2012,13.841
17-08-2012,15.4
18-08-2012,15.26
19-08-2012,12
20-08-2012,10.5
21-08-2012,10.3
22-08-2012,10.26
23-08-2012,10.25
24-08-2012,10.25
25-08-2012,10.25
26-08-2012,10.619
27-08-2012,12.15
28-08-2012,11.381
29-08-2012,11.21
30-08-2012,10.937
31-08-2012,10.836
01-09-2012,10.42
02-09-2012,10.19
03-09-2012,10.5
04-09-2012,10.593
05-09-2012,10.579
06-09-2012,11.17
07-09-2012,11.29
08-09-2012,11.21
09-09-2012,11.143
10-09-2012,11.127
11-09-2012,11.194
12-09-2012,11.379
13-09-2012,11.399
14-09-2012,11.75
15-09-2012,11.799
16-09-2012,11.99
17-09-2012,11.963
18-09-2012,12.09
19-09-2012,12.61
20-09-2012,12.687
21-09-2012,12.57
22-09-2012,12.443
23-09-2012,12.275
24-09-2012,12.299
25-09-2012,12.229
26-09-2012,12.28
27-09-2012,12.46
28-09-2012,12.444
29-09-2012,12.49
30-09-2012,12.475
01-10-2012,12.481
02-10-2012,12.88
03-10-2012,12.9
04-10-2012,13.09
05-10-2012,12.99
06-10-2012,12.9
07-10-2012,12.737
08-10-2012,12.08
09-10-2012,12.35
10-10-2012,12.15
11-10-2012,12.19
12-10-2012,12.15
13-10-2012,12.137
14-10-2012,12
15-10-2012,12.03
16-10-2012,11.99
17-10-2012,11.99
18-10-2012,11.96
